RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
549,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:8,2,2.9,-3,-119670,CCl2=CCl,,,ClC≡CCl,(.)Cl,,569,2
550,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:7,2,3.15,-3,-120535,CCl2=CCl,,,ClC≡CCl,(.)Cl,,569,2
551,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:4,1,1.36,10,-94577,CCl2=CCl,,,ClC≡CCl,(.)Cl,,575,1
552,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:5,1,1.81,10,-93089,CCl2=CCl,,,ClC≡CCl,(.)Cl,,569,1
553,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:2,1,5.37,9,-95650,CCl2=CCl,,,ClC≡CCl,(.)Cl,,609,1
554,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:1,1,7.1,13,-113285,CCl2=CCl,,,ClC≡CCl,(.)Cl,,569,1
555,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:6,1,7.03,9,-89846,CCl2=CCl,,,ClC≡CCl,(.)Cl,,609,1
556,399,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FBB51FE4FFAF9E4F03E477F91BE034CD?id=2003BRY/KOS6574-6579:3,1,5.73,9,-93272,CCl2=CCl,,,ClC≡CCl,(.)Cl,,590,1
557,400,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DB69CCB84EA8319B56C57D7535AC4D46?id=1994WAL/ELL2346-2356:9,2,8,-12,,FC(O)O(.),FC(O)OO,,Adduct,,,"296
 
K",2
558,401,http://kinetics.nist.gov/kinetics/Detail;jsessionid=071028422A68EC395C3462478A51F6B1?id=1999BAD/CAS482-488:2,2,3.7,-12,,FC(O)O(.),FC(O)OO,,FC(O)OOOC(O)F,,,"296
 
K",2
559,402,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B446AD6AB3FF8B6D03D3102D9668E4F8?id=1996CRO/COB215-226:1,2,7.01,-13,,FC(O)O(.),FC(O)O(.),,FC(O)OO(O)CF,,,"297
 
K",2
560,402,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B446AD6AB3FF8B6D03D3102D9668E4F8?id=1994WAL/ELL2346-2356:8,2,7.01,-13,,FC(O)O(.),FC(O)O(.),,FC(O)OO(O)CF,,,"296
 
K",2
561,402,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B446AD6AB3FF8B6D03D3102D9668E4F8?id=1994MAR/SZE12294-12309:12,2,5.5,-13,,FC(O)O(.),FC(O)O(.),,FC(O)OO(O)CF,,,233,2
562,402,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B446AD6AB3FF8B6D03D3102D9668E4F8?id=1993MAR/SZE9522-9531:3,2,2.31,-12,,FC(O)O(.),FC(O)O(.),,FC(O)OO(O)CF,,,"293
 
K",2
563,403,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DA113A1B0D333F771BE5BF03101893B?id=1993WAL/HUR62-68:1,1,1.57,23,,FC(O)O(.),,,CO2,(.)F,,"298
 
K",1
564,404,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3212E6494819525D4AFEB44C1B1418C5?id=1958MCD/SHA268:4,2,4.47,-11,,CH3CH2C(O)OO,CH3CH2C(O)OO,,C2H5OCOCOOC2H5,O2,,"295
 
K",2
567,406,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8CB8425D8587B84C76BC302F48CF8EB2?id=1984DAV/SCA249:18,1,3.16,13,-251929,"Silacylohex-3-ene, 1-methyl-",,,"Silacyclopent-3-ene,1,1-dimethyl-",,,760,1
568,407,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A655B1CDE0B153458D35C8AD8A5100B2?id=1984DAV/SCA249:17,1,2.51,14,-251929,"Silacylohex-3-ene, 1-methyl-",,,"1,3-Butadiene",CH2=SiHCH3,,760,1
570,409,http://kinetics.nist.gov/kinetics/Detail;jsessionid=92C19FA7AE786BC86E61274DF9852D26?id=1987DOL/KOR219:6,1,2.51,15,-212019,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4,-bis(trifluoromethyl)-, trans-",,,"(E,E)-(CF3CF=CF)2",,,516,1
571,410,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8AD82114E5D9A2325B13052F35C87DCD?id=1987DOL/KOR219:5,1,1.26,12,-121391,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4,-bis(trifluoromethyl)-, trans-",,,"(Z,Z)-(CF3CF=CF)2",,,350,1
572,411,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DBD416B574F6A111DECADE9905910BBB?id=1987DOL/KOR219:4,1,7.94,13,-159638,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4-bis(trifluoromethyl)-, cis-",,,"(E,Z)-(CF3CF=CF)2",,,372,1
575,414,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B19D74926552AFFFAA6E645B7C7C5E82?id=1971BOT181:2,2,7.12,-9,-300152,SF3,,,SF2,(.)F,,2050,2
576,415,http://kinetics.nist.gov/kinetics/Detail;jsessionid=850B0248707CF0E2504208880D6C0B71?id=1992ROB/BER297-307:2,1,1.58,16,-112245,CH2=C(CH3)C(O)OONO2,,,CH2=C(CH3)C(O)OO(.),NO2,,302,1
578,417,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8C4B514EB9883FE3A1D5C9930A2A0916?id=2006DEL/FIT3238-3245:4,1,1.3,12,-82000,O=CHCH2OO,,,C(OOH)H2CO,,,424,1
579,418,http://kinetics.nist.gov/kinetics/Detail;jsessionid=17D479E487C92B7ACF5CD1212653780C?id=2008DAS/BOZ3566-3575:10,1,1.11,16,-183782,CH2=CHO2,,,C2H3,O2,,300,1
580,419,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8ED58784276D08C523355238180B7072?id=2001ATK/BAU1-56:179,2,2,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CHO,CH3C(O)CH2OH,O2,"298
 
K",2
581,419,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8ED58784276D08C523355238180B7072?id=1997ATK/BAU521-1011:456,2,2.01,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CHO,CH3C(O)CH2OH,O2,"298
 
K",2
582,419,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8ED58784276D08C523355238180B7072?id=1993BRI/VEY2993-2997:13,2,2.01,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CHO,CH3C(O)CH2OH,O2,"298
 
K",2
588,421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E73F920509256EF6E874FFECB68683CE?id=2001ATK/BAU1-56:180,2,6,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),CH3C(O)CH2O(.),O2,"298
 
K",2
589,421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E73F920509256EF6E874FFECB68683CE?id=1997ATK/BAU521-1011:455,2,5.99,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),CH3C(O)CH2O(.),O2,"298
 
K",2
590,421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E73F920509256EF6E874FFECB68683CE?id=1993BRI/VEY2993-2997:11,2,5.99,-12,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),CH3C(O)CH2O(.),O2,"298
 
K",2
591,421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E73F920509256EF6E874FFECB68683CE?id=1993BRI/VEY2993-2997:12,2,7.5,-1,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),CH3C(O)CH2O(.),O2,"298
 
K",2
592,421,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E73F920509256EF6E874FFECB68683CE?id=1993JEN/COX2983-2991:3,2,7.5,-1,,CH3C(O)CH2OO(.),CH3C(O)CH2OO(.),,CH3C(O)CH2O(.),CH3C(O)CH2O(.),O2,"298
 
K",2
594,422,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3FB5A3E1D12B76F460CBFFC9D43CE3F5?id=2001TRA/WAL1262-1270:7,1,5.2,11,-136000,CH3C(O)CH2OO(.),,,HOOCH2C(O)C(.)H2,,,"753
 
K",1
597,425,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4B2523D77170DA53C1BC2D25647AC110?id=2010VAN/REY10531-10549:7,1,9.77,11,-67100,CH2CH2SH,,,CH3CH2S,,,600,1
598,426,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23594BE07B382DF812E26A0D8A71D178?id=2010VAN/REY10531-10549:11,1,3.02,13,-34600,CH2CH2SH,,,C2H4,SH,,600,1
599,426,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23594BE07B382DF812E26A0D8A71D178?id=1985SHU/BEN749:5,1,1.58,13,-46062,CH2CH2SH,,,C2H4,SH,,681,1
601,428,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E489DFD4E30C03592EE2A10CA1AB97AD?id=1992JIA/TAY8964-8966:6,1,3.2,13,-108920,CHCl2CH2(.),,,CH2=CHCl,(.)Cl,,298,1
602,429,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6776D19D47BA757311EBE3C34C7641CC?id=1984SAW/ONE801-816:3,1,1.26,12,-122223,CH3CH2CH2SiH,,,Silacyclobutane,,,1100,1
603,430,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5DF5947B656F13C9B2E9A3C8BAF62A9D?id=1984SAW/ONE801-816:2,1,6.31,12,-125549,CH3CH2CH2SiH,,,CH3CH=CH2,SiH2,,1100,1
604,431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:9,2,2.68,-2,-106575,ClClO,,,ClO,(.)Cl,,900,2
605,431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:8,2,6.78,-7,-74481,ClClO,,,ClO,(.)Cl,,150,2
606,431,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9AD6B59E7099A939524321E414AF1201?id=2010XU/LIN11477-11482:6,1,7.59,14,-70399,ClClO,,,ClO,(.)Cl,,150,1
607,432,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B7C1164EF113519B4400D07840127E61?id=1992TSA/WAL8378-8384:12,1,1,15,,"Ethane, 1,2-bis(3,5-dimethylphenyl)-",,,"3,5-dimethylbenzyl radical","3,5-dimethylbenzyl radical",,1040,1
608,433,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B0377DB214ED211F2214238A955B19A?id=1992KAK/WAL363-377:5,1,1.52,13,-79985,CH2FCH:,,,CH2=CHF,,,200,1
610,435,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8EDD560E8CA947A4D7D2898279C7C3E7?id=1988DUR/AMO636:15,2,3.35,-10,-4157,CH2=CHCH=CH(.),CH2=CHCH=CH(.),,Adduct,,,700,2
611,436,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C33AFBC6B25AF1989128144342C63603?id=1989COL/SEE343-366:4,1,1.6,14,-172941,CH2=CHCH=CH(.),,,Vinylacetylene,H(.),,900,1
612,436,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C33AFBC6B25AF1989128144342C63603?id=1984WEI/BEN307-333:19,1,1,14,-172941,CH2=CHCH=CH(.),,,Vinylacetylene,H(.),,1260,1
613,437,http://kinetics.nist.gov/kinetics/Detail;jsessionid=69A454637E48E80CF30AF02F3DA4EA90?id=1985DEA4600-4608:43,1,1,14,-183750,CH2=CHCH=CH(.),,,C2H2,C2H3,,300,1
614,437,http://kinetics.nist.gov/kinetics/Detail;jsessionid=69A454637E48E80CF30AF02F3DA4EA90?id=1988WEI/BEN4080:8,2,3.57,-8,-177098,CH2=CHCH=CH(.),,,C2H2,C2H3,,300,2
616,439,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A425FE412EFF3B4B54AC0A0A5300CED2?id=2012CHE/MCQ3561-3576:6,1,2.47,10,-175310,"2-Azido-N,N-Dimethylethanamine",,,CH2=CHN(CH3)2,HN3,,300,1
617,440,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79A5D883F09A9F5144E61A307DA79C8B?id=2012CHE/MCQ3561-3576:1,1,1,10,-153971,"2-Azido-N,N-Dimethylethanamine",,,3(CH3)2NCH2CH2N:,N2,,300,1
618,441,http://kinetics.nist.gov/kinetics/Detail;jsessionid=085A344329B9057EC7BE0C4B998B6E05?id=2012CHE/MCQ3561-3576:2,1,8.05,12,-159410,"2-Azido-N,N-Dimethylethanamine",,,(CH3)2NCH2CH=NH,N2,,300,1
619,442,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C504829B6188F0739827B397F2133A1C?id=2012CHE/MCQ3561-3576:7,1,1.01,11,-168197,"2-Azido-N,N-Dimethylethanamine",,,cyc-N(CH3)2CH2CH2N,N2,,300,1
620,443,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4DFC7E524917469B3DA66DEAE7B7952C?id=2012CHE/MCQ3561-3576:8,1,1.2,12,-172381,"2-Azido-N,N-Dimethylethanamine",,,cyc-CH(N(CH3)2)CH2NH,N2,,300,1
621,444,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D99480A8EDF39B31809D40ED206BC2D?id=2012CHE/MCQ3561-3576:9,1,1.96,18,-328026,"2-Azido-N,N-Dimethylethanamine",,,CH3N(.)CH2CH2N3,(.)CH3,,300,1
622,445,http://kinetics.nist.gov/kinetics/Detail;jsessionid=998EAF25D0CE6C94A7551B9101AE4931?id=2012CHE/MCQ3561-3576:10,1,1.72,17,-328026,"2-Azido-N,N-Dimethylethanamine",,,(.)CH2CH2N3,(CH3)2N(.),,300,1
623,446,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A7CDAA3DAC55D017C6B5E9427CF57F58?id=2012CHE/MCQ3561-3576:11,1,1.12,16,-294135,"2-Azido-N,N-Dimethylethanamine",,,(.)CH2N3,CH2N(CH3)2,,300,1
624,447,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3909DCF2C49096E78EBDED54B681134F?id=2012CHE/MCQ3561-3576:12,1,3.51,17,-309198,"2-Azido-N,N-Dimethylethanamine",,,(CH3)2NCH2CH2(.),(.)N3,,300,1
625,448,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6D041BA32676134714DC267EAD85C6A?id=2012CHE/MCQ3561-3576:13,1,1.12,15,-376560,"2-Azido-N,N-Dimethylethanamine",,,(.)CH2N(CH3)CH2CH2N3,H(.),,300,1
626,449,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5AE81FDE1B5082A0CBDA967686D6F331?id=2012CHE/MCQ3561-3576:14,1,8.06,14,-365263,"2-Azido-N,N-Dimethylethanamine",,,(CH3)2NCH(.)CH2N3,H(.),,300,1
627,450,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAB81615BFEEBC1CD4A6D26A3947EE66?id=2012CHE/MCQ3561-3576:15,1,1.15,15,-375723,"2-Azido-N,N-Dimethylethanamine",,,(CH3)2NCH2CH(.)N3,H(.),,300,1
632,455,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B7556A9915630D13F36819ED5DC6E310?id=1983HER/CHU205:9,1,6.76,12,-197884,CH3C(O)OCH(CH3)CH2F,,,CH3C(O)OH,CH2=CHCH2F,,583,1
633,456,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9A5C0A0CB4E8C8940524B5DD2E4B391?id=1983DRE/KER293-303:1,1,8,1,,(CF3)2C(CH3)O(.),,,CH3COCF3,(.)CF3,,406,1
635,458,http://kinetics.nist.gov/kinetics/Detail;jsessionid=764DAB565BF3539190F3913508E9C8C7?id=1963SCH/KOO1123-1154:28,1,1.1,12,-181255,"2,4-Dimethyl-3-pentanol acetate",,,Other Products,CH3C(O)OH,,650,1
636,459,http://kinetics.nist.gov/kinetics/Detail;jsessionid=319C4E50A6697DEDC6C8054691A55873?id=1982EAB/MAH1313-1319:10,1,5.25,12,-160469,"Benzenemethanol, 3-chloro-α-[(trimethylsilyl)methyl]-, acetate",,,"Silane, [2-(3-chlorophenyl)ethenyl]trimethyl-",CH3C(O)OH,,570,1
637,460,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16F4E338AE02BE7462B8682D6AE190C4?id=1982EAB/MAH1313-1319:9,1,5.25,12,-158806,"Benzenemethanol, 4-chloro-α-[(trimethylsilyl)methyl]-, acetate",,,CH3C(O)OH,"Silane, [2-(4-chlorophenyl)ethenyl]trimethyl-",,570,1
638,461,http://kinetics.nist.gov/kinetics/Detail;jsessionid=222EA03558D277D491E6D07ED2069644?id=1982EAB/MAH1313-1319:8,1,3.31,12,-157144,"Benzenemethanol, α-[(trimethylsilyl)methyl]-, acetate",,,CH3C(O)OH,"Silane, trimethyl(2-phenylethenyl)-",,555,1
639,462,http://kinetics.nist.gov/kinetics/Detail;jsessionid=935959F88CFA04DC8880E63DFC5AFCE3?id=1982EAB/MAH1313-1319:7,1,7.08,4,-147166,"Benzenemethanol, 4-methyl-α-[(trimethylsilyl)methyl]-, acetate",,,CH3C(O)OH,"Silane, trimethyl[2-(4-methylphenyl)ethenyl]-",,555,1
640,463,http://kinetics.nist.gov/kinetics/Detail;jsessionid=946497E05E4FB94826E2156687EEBB04?id=1982EAB/MAH1313-1319:6,1,1.55,12,-174604,"Ethanol, 2-(dimethylphenylsilyl)-, acetate",,,CH3C(O)OH,"Silane, ethenyldimethylphenyl-",,593,1
641,464,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA7C408BE21724FFA3092E08AA50BF14?id=1984CHU/MAR1563-1566:5,1,6.61,13,-231142,"Cyclopentane, 2-chloroethyl-",,,"Cyclopentane, ethenyl-",HCl,,693,1
642,465,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C2A43CECF948AE0C7C73CCE641F8A17?id=1962ERB/GRE988-993:16,1,3.98,13,-206199,CH3(CH2)4CHClCHCl(CH2)4CH3,,,Other Products,HCl,,594,1
643,466,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E5F8E8E4B9C8936CEF7B6FB537CE00E?id=1995ZAC/TSA5308-5318:30,1,3.72,19,-161301,HSiOH,,,H2,SiO,,1000,1
644,467,http://kinetics.nist.gov/kinetics/Detail;jsessionid=528FC35B848299A353F2B649D42C8CDA?id=1982FUJ/GAU1059:24,2,5.79,-1,,Cyclopentyl-d9,Cyclopentyl-d9,,Cyclopentene-d8,Cyclopentane-d10,,398,2
645,468,http://kinetics.nist.gov/kinetics/Detail;jsessionid=393C9C6D6467A879379B7D2F03B42C09?id=1986ALA/TAY1255:6,1,1.08,12,-187907,"Pyrimidine, 2-chloro-4-ethoxy-",,,Other Products,C2H4,,651,1
646,469,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2F1227E2924A0D92CA998127C624C1FD?id=1982ALA/BAL1175-1177:7,1,3.16,12,-201210,"Pyridine, 2-ethoxy-5-methyl-",,,C2H4,"2(1H)-Pyridinone, 5-methyl-",,669,1
647,470,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB7F8E985CC092AC07251942D22B94D6?id=1982ALA/BAL1175-1177:6,1,1.55,12,-196222,"Pyridine, 2-ethoxy-4-methyl-",,,C2H4,"2(1H)-Pyridinone, 4-methyl-",,663,1
648,471,http://kinetics.nist.gov/kinetics/Detail;jsessionid=053066B84BE984A9240E5636B82F7E50?id=1982ALA/BAL1175-1177:5,1,1.91,12,-195390,"Pyridine, 2-ethoxy-3-methyl-",,,C2H4,"2(1H)-Pyridinone, 3-methyl-",,669,1
649,472,http://kinetics.nist.gov/kinetics/Detail;jsessionid=07656484BDD43C1240A39D84BECD6490?id=1982ALA/BAL1175-1177:4,1,2.14,12,-161301,"Pyridine, 2-(1,1-dimethylethoxy)-",,,Isobutene,2(1H)-Pyridinone,,585,1
650,473,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1997ATK/BAU521-1011:454,1,3,13,-43651,CF2ClO,,,COF2,(.)Cl,,220,1
651,473,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1992ATK/BAU1125-1568:443,1,3,13,-43651,CF2ClO,,,COF2,(.)Cl,,220,1
652,473,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=1992WU/CAR1743-1748:1,1,1.7,5,-2428,CF2ClO,,,COF2,(.)Cl,,238,1
653,473,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=2004DRO/KOS5972-5978:3,1,4.3,10,-23214,CF2ClO,,,COF2,(.)Cl,,250,1
654,473,http://kinetics.nist.gov/kinetics/Detail;jsessionid=16CE6BAE4DDDE66CABE612EAEA3E5E77?id=2004DRO/KOS5972-5978:4,1,5.4,11,-8655,CF2ClO,,,COF2,(.)Cl,,250,1
655,474,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C402BAFE3085F7C525E5C9AA553C9EB1?id=1996PRO/POP2094-2100:8,1,9.33,14,-167121,"2-Propanone, 1-(5-methyl-2H-tetrazol-2-yl)-",,,Other Products,N2,,463,1
656,475,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6B5446C60A98266B0A5301F0BF600665?id=1996PRO/POP2094-2100:7,1,1.58,15,-187076,"2-Propanone, 1-(5-methyl-1H-tetrazol-1-yl)-",,,Other Products,N2,,503,1
657,476,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA0D58B0694FCCB54BEC787D7C15763F?id=1987DOL/KOR219:3,1,3.16,12,-182087,"(E,E)-(CF3CF=CF)2",,,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4,-bis(trifluoromethyl)-, trans-",,,516,1
658,477,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BDA398DAE7750EF4D024B13509FAD7C?id=1987DOL/KOR219:2,1,2,11,-137189,"(E,Z)-(CF3CF=CF)2",,,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4-bis(trifluoromethyl)-, cis-",,,372,1
659,478,http://kinetics.nist.gov/kinetics/Detail;jsessionid=916CA57FC482D82B67B8D416CAF6B609?id=1987DOL/KOR219:1,1,2.51,10,-98111,"(Z,Z)-(CF3CF=CF)2",,,"Cyclobutene, 1,2,3,4-tetrafluoro-3,4,-bis(trifluoromethyl)-, trans-",,,350,1
661,480,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6646B41070F4760C186B969C8F6DB529?id=1982ALA/BIG773:6,1,1.9,11,-140515,CH3OC(S)SC(CH3)3,,,Isobutene,CH3OC(S)SH,,540,1
662,481,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB878FC2BC317F143D2526F55EDA4A96?id=1982ALA/BIG773:5,1,1.19,11,-131369,CH3OC(S)OCH(CH3)2,,,CH3CH=CH2,CH3OC(O)SH,,500,1
663,482,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C3C39C0835080D68ADBBD7683AB26AB6?id=1982ALA/BIG773:4,1,3.22,10,-148829,CH3OC(S)OC2H5,,,C2H4,CH3OC(O)SH,,570,1
664,483,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BD96E3C9E176A488C5EB8CF47E697515?id=2012VIL/HUY5068-5089:26,1,1.14,10,-18410,(CH3)2C(CH2OOH)CH2(.),,,(CH3)3CCH2OO,,,300,1
665,484,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=1982BAL/HIS1615:8,1,2,11,-73001,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,"3,3-dimethyl-oxetane",,653,1
666,484,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=1975BAK/BAL285:2,1,1,6,,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,"3,3-dimethyl-oxetane",,"753
 
K",1
667,484,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=2004SUN/BOZ1694-1711:23,1,1.06,17,-100362,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,"3,3-dimethyl-oxetane",,300,1
668,484,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD21CB9A31EAE45014715D1CFE48A63?id=2004SUN/BOZ1694-1711:24,1,4.15,11,-48103,(CH3)2C(CH2OOH)CH2(.),,,(.)OH,"3,3-dimethyl-oxetane",,900,1
669,485,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FF01BC5713F85A7C4F714CC481488CD?id=2004SUN/BOZ1694-1711:27,1,3.75,18,-148243,(CH3)2C(CH2OOH)CH2(.),,,(.)CH3,2-Methyl-2-propenylhydroperoxide,,300,1
670,485,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FF01BC5713F85A7C4F714CC481488CD?id=2004SUN/BOZ1694-1711:28,1,1.96,12,-82467,(CH3)2C(CH2OOH)CH2(.),,,(.)CH3,2-Methyl-2-propenylhydroperoxide,,900,1
671,486,http://kinetics.nist.gov/kinetics/Detail;jsessionid=96374BE714270892E8FA313133D4FA9D?id=2012VIL/HUY5068-5089:51,1,9.47,11,-39330,(CH3)2C(CH2OOH)CH2(.),,,"2,2-Dimethyloxirane",(.)OH,,300,1
672,487,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0EF134E7700BC0A62C3794BC1908BF75?id=1982BAL/HIS1615:6,1,4.5,13,-116403,(CH3)2C(CH2OOH)CH2(.),,,Isobutene,(.)CH2OOH,,653,1
673,487,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0EF134E7700BC0A62C3794BC1908BF75?id=1982BAL/HIS1615:7,1,2.25,2,-42986,(CH3)2C(CH2OOH)CH2(.),,,Isobutene,(.)CH2OOH,,653,1
674,488,http://kinetics.nist.gov/kinetics/Detail;jsessionid=70891F8622C0DF4379F6ACD1B819310B?id=2012VIL/HUY5068-5089:105,1,5.93,12,-63597,(CH3)2C(CH2OOH)CH2(.),,,Isobutene,HO2,,300,1
675,489,http://kinetics.nist.gov/kinetics/Detail;jsessionid=701E042D90E811AD1C26A09F66E856FA?id=2004SUN/BOZ1694-1711:25,1,4.88,18,-143637,(CH3)2C(CH2OOH)CH2(.),,,CH2O,Isobutene,(.)OH,300,1
676,489,http://kinetics.nist.gov/kinetics/Detail;jsessionid=701E042D90E811AD1C26A09F66E856FA?id=2004SUN/BOZ1694-1711:26,1,4.55,12,-80002,(CH3)2C(CH2OOH)CH2(.),,,CH2O,Isobutene,(.)OH,900,1
677,490,http://kinetics.nist.gov/kinetics/Detail;jsessionid=660CE4665255D3D80F36E7FE8791DBBD?id=1982BAL/HIS1615:5,1,1.25,12,-96448,(CH3)2C(CH2OOH)CH2(.),,,Other Products,Acetone,,653,1
